Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Google Shopping / MPN,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,SEO Title,SEO Description,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit
the-original-long,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1570/1695/products/laynehaley-4589_39f0ba6b-12ec-4d70-94b6-96194ad9b395.jpg?v=1714946249,3,,,,,,,,,,,,,,,,,,,
the-original-long,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1570/1695/products/BeefCake_-58_copy_64b8a261-50e9-4c56-aecb-29569c83066d.jpg?v=1714946249,4,,,,,,,,,,,,,,,,,,,
the-original-long,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1570/1695/products/IMG_3347_2258f065-3400-498d-85a2-602c392cd888.JPG?v=1714946249,5,,,,,,,,,,,,,,,,,,,
the-original-long,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1570/1695/files/63A6838copy.jpg?v=1714946372,6,,,,,,,,,,,,,,,,,,,
the-cats-meow,The Cat's Meow,"<h1>Get spotted!</h1>
<p><meta charset=""utf-8"">NOTE: Production of The Cat's Meow print has ended. These are not yet on final sale, so they are still eligible for return or exchange. But options will be limited as we run out of inventory.</p>
<ul>
<li>Made from premium Italian fabric w<meta charset=""utf-8"">ith recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>",Beefcake Swimwear,swimsuit,,TRUE,Size,XS,,,,,XSMEOW,170,shopify,1,deny,manual,85.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-cats-meow,The Cat's Meow,"<h1>Get spotted!</h1>
<p><meta charset=""utf-8"">NOTE: Production of The Cat's Meow print has ended. These are not yet on final sale, so they are still eligible for return or exchange. But options will be limited as we run out of inventory.</p>
<ul>
<li>Made from premium Italian fabric w<meta charset=""utf-8"">ith recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>",Beefcake Swimwear,swimsuit,,TRUE,Size,S,,,,,SMEOW,198,shopify,1,deny,manual,85.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-cats-meow,The Cat's Meow,"<h1>Get spotted!</h1>
<p><meta charset=""utf-8"">NOTE: Production of The Cat's Meow print has ended. These are not yet on final sale, so they are still eligible for return or exchange. But options will be limited as we run out of inventory.</p>
<ul>
<li>Made from premium Italian fabric w<meta charset=""utf-8"">ith recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>",Beefcake Swimwear,swimsuit,,TRUE,Size,M,,,,,MMEOW,198,shopify,1,deny,manual,85.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-cats-meow,The Cat's Meow,"<h1>Get spotted!</h1>
<p><meta charset=""utf-8"">NOTE: Production of The Cat's Meow print has ended. These are not yet on final sale, so they are still eligible for return or exchange. But options will be limited as we run out of inventory.</p>
<ul>
<li>Made from premium Italian fabric w<meta charset=""utf-8"">ith recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>",Beefcake Swimwear,swimsuit,,TRUE,Size,L,,,,,LMEOW,227,shopify,0,deny,manual,85.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-cats-meow,The Cat's Meow,"<h1>Get spotted!</h1>
<p><meta charset=""utf-8"">NOTE: Production of The Cat's Meow print has ended. These are not yet on final sale, so they are still eligible for return or exchange. But options will be limited as we run out of inventory.</p>
<ul>
<li>Made from premium Italian fabric w<meta charset=""utf-8"">ith recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>",Beefcake Swimwear,swimsuit,,TRUE,Size,XL,,,,,XLMEOW,241,shopify,0,deny,manual,85.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-cats-meow,The Cat's Meow,"<h1>Get spotted!</h1>
<p><meta charset=""utf-8"">NOTE: Production of The Cat's Meow print has ended. These are not yet on final sale, so they are still eligible for return or exchange. But options will be limited as we run out of inventory.</p>
<ul>
<li>Made from premium Italian fabric w<meta charset=""utf-8"">ith recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>",Beefcake Swimwear,swimsuit,,TRUE,Size,1X,,,,,1XMEOW,255,shopify,0,deny,manual,85.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-cats-meow,The Cat's Meow,"<h1>Get spotted!</h1>
<p><meta charset=""utf-8"">NOTE: Production of The Cat's Meow print has ended. These are not yet on final sale, so they are still eligible for return or exchange. But options will be limited as we run out of inventory.</p>
<ul>
<li>Made from premium Italian fabric w<meta charset=""utf-8"">ith recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>",Beefcake Swimwear,swimsuit,,TRUE,Size,2X,,,,,2XMEOW,283,shopify,1,deny,manual,85.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-cats-meow,The Cat's Meow,"<h1>Get spotted!</h1>
<p><meta charset=""utf-8"">NOTE: Production of The Cat's Meow print has ended. These are not yet on final sale, so they are still eligible for return or exchange. But options will be limited as we run out of inventory.</p>
<ul>
<li>Made from premium Italian fabric w<meta charset=""utf-8"">ith recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>",Beefcake Swimwear,swimsuit,,TRUE,Size,3X,,,,,3XMEOW,283,shopify,1,deny,manual,85.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-cats-meow,The Cat's Meow,"<h1>Get spotted!</h1>
<p><meta charset=""utf-8"">NOTE: Production of The Cat's Meow print has ended. These are not yet on final sale, so they are still eligible for return or exchange. But options will be limited as we run out of inventory.</p>
<ul>
<li>Made from premium Italian fabric w<meta charset=""utf-8"">ith recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>",Beefcake Swimwear,swimsuit,,TRUE,Size,4X,,,,,4XMEOW,312,shopify,1,deny,manual,85.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-cats-meow,The Cat's Meow,"<h1>Get spotted!</h1>
<p><meta charset=""utf-8"">NOTE: Production of The Cat's Meow print has ended. These are not yet on final sale, so they are still eligible for return or exchange. But options will be limited as we run out of inventory.</p>
<ul>
<li>Made from premium Italian fabric w<meta charset=""utf-8"">ith recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>",Beefcake Swimwear,swimsuit,,TRUE,Size,5X,,,,,5XMEOW,312,shopify,1,deny,manual,85.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-cats-meow,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1570/1695/products/catsmeowflatlay.jpg?v=1709923267,1,,,,,,,,,,,,,,,,,,,
the-cats-meow,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1570/1695/products/3.28.23-Beefcake-51_websize.jpg?v=1682191287,2,,,,,,,,,,,,,,,,,,,
the-cats-meow,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1570/1695/products/3.28.23-Beefcake-50_websize.jpg?v=1682191287,3,,,,,,,,,,,,,,,,,,,
the-charmer,The Charmer,"<h1>Retro rainbow style!</h1>
<ul>
<li>Made from premium Italian fabric with <meta charset=""utf-8"">recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>
<p><meta charset=""utf-8"">Worried about length? Check out our <a href=""https://www.beefcakeswimwear.com/products/the-charmer-long"" target=""_blank"">Charmer in a long torso</a>!</p>
<p> </p>",Beefcake Swimwear,,,TRUE,Size,XS,,,,,XSCHARM,170,shopify,1,deny,manual,99.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-charmer,The Charmer,"<h1>Retro rainbow style!</h1>
<ul>
<li>Made from premium Italian fabric with <meta charset=""utf-8"">recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>
<p><meta charset=""utf-8"">Worried about length? Check out our <a href=""https://www.beefcakeswimwear.com/products/the-charmer-long"" target=""_blank"">Charmer in a long torso</a>!</p>
<p> </p>",Beefcake Swimwear,,,TRUE,Size,S,,,,,SCHARM,198,shopify,1,deny,manual,99.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-charmer,The Charmer,"<h1>Retro rainbow style!</h1>
<ul>
<li>Made from premium Italian fabric with <meta charset=""utf-8"">recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>
<p><meta charset=""utf-8"">Worried about length? Check out our <a href=""https://www.beefcakeswimwear.com/products/the-charmer-long"" target=""_blank"">Charmer in a long torso</a>!</p>
<p> </p>",Beefcake Swimwear,,,TRUE,Size,M,,,,,MCHARM,198,shopify,1,deny,manual,99.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-charmer,The Charmer,"<h1>Retro rainbow style!</h1>
<ul>
<li>Made from premium Italian fabric with <meta charset=""utf-8"">recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>
<p><meta charset=""utf-8"">Worried about length? Check out our <a href=""https://www.beefcakeswimwear.com/products/the-charmer-long"" target=""_blank"">Charmer in a long torso</a>!</p>
<p> </p>",Beefcake Swimwear,,,TRUE,Size,L,,,,,LCHARM,227,shopify,1,deny,manual,99.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-charmer,The Charmer,"<h1>Retro rainbow style!</h1>
<ul>
<li>Made from premium Italian fabric with <meta charset=""utf-8"">recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>
<p><meta charset=""utf-8"">Worried about length? Check out our <a href=""https://www.beefcakeswimwear.com/products/the-charmer-long"" target=""_blank"">Charmer in a long torso</a>!</p>
<p> </p>",Beefcake Swimwear,,,TRUE,Size,XL,,,,,XLCHARM,241,shopify,1,deny,manual,99.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-charmer,The Charmer,"<h1>Retro rainbow style!</h1>
<ul>
<li>Made from premium Italian fabric with <meta charset=""utf-8"">recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>
<p><meta charset=""utf-8"">Worried about length? Check out our <a href=""https://www.beefcakeswimwear.com/products/the-charmer-long"" target=""_blank"">Charmer in a long torso</a>!</p>
<p> </p>",Beefcake Swimwear,,,TRUE,Size,1X,,,,,1XCHARM,255,shopify,1,deny,manual,99.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-charmer,The Charmer,"<h1>Retro rainbow style!</h1>
<ul>
<li>Made from premium Italian fabric with <meta charset=""utf-8"">recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>
<p><meta charset=""utf-8"">Worried about length? Check out our <a href=""https://www.beefcakeswimwear.com/products/the-charmer-long"" target=""_blank"">Charmer in a long torso</a>!</p>
<p> </p>",Beefcake Swimwear,,,TRUE,Size,2X,,,,,2XCHARM,283,shopify,1,deny,manual,99.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-charmer,The Charmer,"<h1>Retro rainbow style!</h1>
<ul>
<li>Made from premium Italian fabric with <meta charset=""utf-8"">recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>
<p><meta charset=""utf-8"">Worried about length? Check out our <a href=""https://www.beefcakeswimwear.com/products/the-charmer-long"" target=""_blank"">Charmer in a long torso</a>!</p>
<p> </p>",Beefcake Swimwear,,,TRUE,Size,3X,,,,,3XCHARM,283,shopify,1,deny,manual,99.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-charmer,The Charmer,"<h1>Retro rainbow style!</h1>
<ul>
<li>Made from premium Italian fabric with <meta charset=""utf-8"">recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>
<p><meta charset=""utf-8"">Worried about length? Check out our <a href=""https://www.beefcakeswimwear.com/products/the-charmer-long"" target=""_blank"">Charmer in a long torso</a>!</p>
<p> </p>",Beefcake Swimwear,,,TRUE,Size,4X,,,,,4XCHARM,312,shopify,1,deny,manual,99.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-charmer,The Charmer,"<h1>Retro rainbow style!</h1>
<ul>
<li>Made from premium Italian fabric with <meta charset=""utf-8"">recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>
<p><meta charset=""utf-8"">Worried about length? Check out our <a href=""https://www.beefcakeswimwear.com/products/the-charmer-long"" target=""_blank"">Charmer in a long torso</a>!</p>
<p> </p>",Beefcake Swimwear,,,TRUE,Size,5X,,,,,5XCHARM,312,shopify,1,deny,manual,99.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-charmer,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1570/1695/files/charmer_7dc10342-9044-4bbb-9493-6fd476c96f82.jpg?v=1709923169,1,,,,,,,,,,,,,,,,,,,
the-charmer,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1570/1695/products/9K8A5406_websize.jpg?v=1714947580,2,,,,,,,,,,,,,,,,,,,
the-charmer,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1570/1695/products/IMG_7988.jpg?v=1714947580,3,,,,,,,,,,,,,,,,,,,
the-charmer,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1570/1695/files/IMG_4692copy.jpg?v=1714947580,4,,,,,,,,,,,,,,,,,,,
the-charmer,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1570/1695/products/IMG_7987.jpg?v=1714947517,5,,,,,,,,,,,,,,,,,,,
the-stone-fox,The Stone Fox,"<h1>70s? 90s? Enough style for both. </h1>
<ul>
<li>Made from premium Italian fabric with <meta charset=""utf-8"">recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>
<p>Worried about length? Check out the <a href=""https://www.beefcakeswimwear.com/products/the-stone-fox-long"">Stone Fox in a long torso</a>! </p>",Beefcake Swimwear,swimsuit,,TRUE,Size,XS,,,,,XSSF,170,shopify,1,deny,manual,99.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-stone-fox,The Stone Fox,"<h1>70s? 90s? Enough style for both. </h1>
<ul>
<li>Made from premium Italian fabric with <meta charset=""utf-8"">recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>
<p>Worried about length? Check out the <a href=""https://www.beefcakeswimwear.com/products/the-stone-fox-long"">Stone Fox in a long torso</a>! </p>",Beefcake Swimwear,swimsuit,,TRUE,Size,S,,,,,SSF,198,shopify,1,deny,manual,99.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-stone-fox,The Stone Fox,"<h1>70s? 90s? Enough style for both. </h1>
<ul>
<li>Made from premium Italian fabric with <meta charset=""utf-8"">recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>
<p>Worried about length? Check out the <a href=""https://www.beefcakeswimwear.com/products/the-stone-fox-long"">Stone Fox in a long torso</a>! </p>",Beefcake Swimwear,swimsuit,,TRUE,Size,M,,,,,MSF,198,shopify,0,deny,manual,99.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-stone-fox,The Stone Fox,"<h1>70s? 90s? Enough style for both. </h1>
<ul>
<li>Made from premium Italian fabric with <meta charset=""utf-8"">recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>
<p>Worried about length? Check out the <a href=""https://www.beefcakeswimwear.com/products/the-stone-fox-long"">Stone Fox in a long torso</a>! </p>",Beefcake Swimwear,swimsuit,,TRUE,Size,L,,,,,LSF,227,shopify,1,deny,manual,99.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-stone-fox,The Stone Fox,"<h1>70s? 90s? Enough style for both. </h1>
<ul>
<li>Made from premium Italian fabric with <meta charset=""utf-8"">recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>
<p>Worried about length? Check out the <a href=""https://www.beefcakeswimwear.com/products/the-stone-fox-long"">Stone Fox in a long torso</a>! </p>",Beefcake Swimwear,swimsuit,,TRUE,Size,XL,,,,,XLSF,241,shopify,1,deny,manual,99.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
